concurrency,pool,throughput
7051,13,1381215
7081,13,1366120
7111,13,1396648
7141,13,1362397
7171,13,1373626
7201,13,1396648
7231,13,1329787
7261,13,1373626
7291,13,1336898
7321,13,1470588
7351,13,1302083
7381,13,1420454
7411,13,1373626
7441,13,1288659
7471,13,1340482
7501,13,1315789
7531,13,1355013
7561,13,1369863
7591,13,1298701
7621,13,1385041
7651,13,1377410
7681,13,1396648
7711,13,1344086
7741,13,1373626
7771,13,1347708
7801,13,1228501
7831,13,1305483
7861,13,1351351
7891,13,1326259
7921,13,1315789
7951,13,1275510
7981,13,1344086
8011,13,1329787
8041,13,1326259
8071,13,1333333
8101,13,1291989
8131,13,1344086
8161,13,1322751
8191,13,1355013
8221,13,1336898
8251,13,1366120
8281,13,1347708
8311,13,1315789
8341,13,1340482
8371,13,1269035
8401,13,1336898
8431,13,1298701
8461,13,1302083
8491,13,1340482
8521,13,1308900
8551,13,1344086
8581,13,1312335
8611,13,1351351
8641,13,1329787
8671,13,1315789
8701,13,1319261
8731,13,1362397
8761,13,1347708
8791,13,1231527
8821,13,1333333
8851,13,1269035
8881,13,1319261
8911,13,1312335
8941,13,1269035
8971,13,1319261
9001,13,1253132
9031,13,1336898
9061,13,1319261
9091,13,1305483
9121,13,1269035
9151,13,1278772
9181,13,1291989
9211,13,1305483
9241,13,1408450
9271,13,1259445
9301,13,1302083
9331,13,1305483
9361,13,1285347
9391,13,1305483
9421,13,1302083
9451,13,1193317
9481,13,1275510
9511,13,1302083
9541,13,1308900
9571,13,1347708
9601,13,1315789
9631,13,1362397
9661,13,1315789
9691,13,1278772
9721,13,1302083
9751,13,1298701
9781,13,1278772
9811,13,1295336
9841,13,1295336
9871,13,1322751
9901,13,1269035
9931,13,1288659
9961,13,1315789
9991,13,1291989
10021,13,1265822
10051,13,1295336
10081,13,1295336
10111,13,1308900
10141,13,1262626
10171,13,1246882
10201,13,1344086
10231,13,1265822
10261,13,1302083
10291,13,1315789
10321,13,1322751
10351,13,1272264
10381,13,1272264
10411,13,1295336
10441,13,1291989
10471,13,1278772
10501,13,1061571
10531,13,1288659
10561,13,1275510
10591,13,1272264
10621,13,1275510
10651,13,1326259
10681,13,1285347
10711,13,1326259
10741,13,1285347
10771,13,1315789
10801,13,1412429
10831,13,722543
10861,13,1288659
10891,13,1265822
10921,13,1259445
10951,13,1234567
10981,13,1265822
11011,13,1285347
11041,13,1362397
11071,13,1285347
11101,13,1298701
11131,13,1250000
11161,13,1275510
11191,13,972762
11221,13,1272264
11251,13,1231527
11281,13,1256281
11311,13,1234567
11341,13,1272264
11371,13,1275510
11401,13,1275510
11431,13,1269035
11461,13,1358695
11491,13,1288659
11521,13,674763
11551,13,1269035
11581,13,1240694
11611,13,1222493
11641,13,1231527
11671,13,1216545
11701,13,1302083
11731,13,1298701
11761,13,1079913
11791,13,1225490
11821,13,1256281
11851,13,773993
11881,13,1199040
11911,13,1282051
11941,13,1259445
11971,13,1250000
12001,13,1246882
12031,13,1250000
12061,13,1272264
12091,13,1225490
12121,13,1225490
12151,13,1262626
12181,13,1240694
12211,13,678426
12241,13,1253132
12271,13,1246882
12301,13,1243781
12331,13,1278772
12361,13,1253132
12391,13,1253132
12421,13,1243781
12451,13,1256281
12481,13,1243781
12511,13,1210653
12541,13,1196172
12571,13,1246882
12601,13,1207729
12631,13,1234567
12661,13,1269035
12691,13,1228501
12721,13,1196172
12751,13,1265822
12781,13,1237623
12811,13,1207729
12841,13,1288659
12871,13,1240694
12901,13,1231527
12931,13,1216545
12961,13,1154734
12991,13,1250000
13021,13,1179245
13051,13,1207729
13081,13,1219512
13111,13,1243781
13141,13,1216545
13171,13,1240694
13201,13,1237623
13231,13,1103752
13261,13,1190476
13291,13,1240694
13321,13,1213592
13351,13,1182033
13381,13,1228501
13411,13,1219512
13441,13,1246882
13471,13,1259445
13501,13,1240694
13531,13,1216545
13561,13,1152073
13591,13,1173708
13621,13,1193317
13651,13,1210653
13681,13,1228501
13711,13,1262626
13741,13,1184834
13771,13,1184834
13801,13,1246882
13831,13,1213592
13861,13,1219512
13891,13,1291989
13921,13,1050420
13951,13,1225490
13981,13,1213592
14011,13,1204819
14041,13,1179245
14071,13,1240694
14101,13,1207729
14131,13,1160092
14161,13,1176470
14191,13,1222493
14221,13,1210653
14251,13,1228501
14281,13,1101321
14311,13,1213592
14341,13,1201923
14371,13,1207729
14401,13,1193317
14431,13,1234567
14461,13,1213592
14491,13,1193317
14521,13,1176470
14551,13,1187648
14581,13,1193317
14611,13,454132
14641,13,1210653
14671,13,1228501
14701,13,1144164
14731,13,1136363
14761,13,1187648
14791,13,1213592
14821,13,1182033
14851,13,1152073
14881,13,1168224
14911,13,1199040
14941,13,1228501
14971,13,641848
31,15,342935
61,15,391236
91,15,413564
121,15,456621
151,15,499001
181,15,509683
211,15,555555
241,15,570125
271,15,591016
301,15,595947
331,15,653594
361,15,669344
391,15,719424
421,15,742942
451,15,772797
481,15,798722
511,15,825082
541,15,847457
571,15,881834
601,15,874125
631,15,909090
661,15,897666
691,15,939849
721,15,992063
751,15,963391
781,15,1024590
811,15,1016260
841,15,1077586
871,15,1075268
901,15,1094091
931,15,972762
961,15,1133786
991,15,1098901
1021,15,1133786
1051,15,1149425
1081,15,1182033
1111,15,1201923
1141,15,1165501
1171,15,1162790
1201,15,1199040
1231,15,1216545
1261,15,1179245
1291,15,1196172
1321,15,1201923
1351,15,1096491
1381,15,1298701
1411,15,1262626
1441,15,1262626
1471,15,1253132
1501,15,1269035
1531,15,1315789
1561,15,1282051
1591,15,1326259
1621,15,1315789
1651,15,1312335
1681,15,1285347
1711,15,1282051
1741,15,1295336
1771,15,1333333
1801,15,1329787
1831,15,1298701
1861,15,1373626
1891,15,1396648
1921,15,1377410
1951,15,1305483
1981,15,950570
2011,15,400000
2041,15,1322751
2071,15,1385041
2101,15,1408450
2131,15,1312335
2161,15,1322751
2191,15,1388888
2221,15,1392757
2251,15,1358695
2281,15,1355013
2311,15,1308900
2341,15,1385041
2371,15,1111111
2401,15,1412429
2431,15,1369863
2461,15,1416430
2491,15,1373626
2521,15,1416430
2551,15,1369863
2581,15,1412429
2611,15,1432664
2641,15,1336898
2671,15,1416430
2701,15,1369863
2731,15,776397
2761,15,1396648
2791,15,1400560
2821,15,1358695
2851,15,1396648
2881,15,1400560
2911,15,1428571
2941,15,1457725
2971,15,1400560
3001,15,1416430
3031,15,1396648
3061,15,1412429
3091,15,1432664
3121,15,1381215
3151,15,1466275
3181,15,1388888
3211,15,1445086
3241,15,1412429
3271,15,1488095
3301,15,1432664
3331,15,1369863
3361,15,1501501
3391,15,466417
3421,15,1369863
3451,15,1488095
3481,15,1420454
3511,15,1416430
3541,15,1449275
3571,15,1396648
3601,15,1400560
3631,15,1329787
3661,15,1392757
3691,15,1453488
3721,15,1445086
3751,15,1225490
3781,15,1436781
3811,15,1420454
3841,15,1449275
3871,15,1432664
3901,15,1440922
3931,15,1440922
3961,15,1449275
3991,15,1326259
4021,15,1392757
4051,15,1416430
4081,15,1204819
4111,15,1381215
4141,15,1432664
4171,15,1412429
4201,15,1369863
4231,15,1385041
4261,15,1396648
4291,15,1408450
4321,15,1381215
4351,15,1404494
4381,15,1404494
4411,15,1259445
4441,15,1404494
4471,15,1396648
4501,15,1453488
4531,15,1381215
4561,15,1432664
4591,15,1377410
4621,15,1416430
4651,15,1385041
4681,15,1381215
4711,15,1366120
4741,15,1408450
4771,15,1333333
4801,15,1392757
4831,15,1408450
4861,15,1396648
4891,15,1388888
4921,15,1377410
4951,15,1412429
4981,15,1420454
5011,15,1396648
5041,15,1474926
5071,15,1428571
5101,15,1412429
5131,15,1408450
5161,15,1392757
5191,15,1408450
5221,15,1381215
5251,15,1385041
5281,15,1424501
5311,15,1404494
5341,15,1358695
5371,15,1412429
5401,15,1396648
5431,15,1381215
5461,15,1336898
5491,15,1416430
5521,15,1388888
5551,15,1388888
5581,15,1416430
5611,15,1385041
5641,15,1344086
5671,15,1420454
5701,15,1369863
5731,15,1366120
5761,15,1373626
5791,15,1344086
5821,15,1470588
5851,15,1326259
5881,15,1420454
5911,15,1369863
5941,15,1362397
5971,15,1377410
6001,15,1366120
6031,15,641848
6061,15,1377410
6091,15,1392757
6121,15,1173708
6151,15,1385041
6181,15,1388888
6211,15,1351351
6241,15,1400560
6271,15,1347708
6301,15,1392757
6331,15,1412429
6361,15,1388888
6391,15,1358695
6421,15,1388888
6451,15,1340482
6481,15,1262626
6511,15,1358695
6541,15,1355013
6571,15,1366120
6601,15,1288659
6631,15,1362397
6661,15,1347708
6691,15,1333333
6721,15,1347708
6751,15,1377410
6781,15,1385041
6811,15,1193317
6841,15,1396648
6871,15,1326259
6901,15,1351351
6931,15,1312335
6961,15,1369863
6991,15,1366120
7021,15,1400560
7051,15,1366120
7081,15,1369863
7111,15,1396648
7141,15,1259445
7171,15,1373626
7201,15,1416430
7231,15,1362397
7261,15,1344086
7291,15,1358695
7321,15,1385041
7351,15,1336898
7381,15,1373626
7411,15,1358695
7441,15,1347708
7471,15,1322751
7501,15,1152073
7531,15,1400560
7561,15,1295336
7591,15,1305483
7621,15,1358695
7651,15,1329787
7681,15,1362397
7711,15,1344086
7741,15,1347708
7771,15,1322751
7801,15,1319261
7831,15,1355013
7861,15,1340482
7891,15,1373626
7921,15,1440922
7951,15,1329787
7981,15,1305483
8011,15,1358695
8041,15,1282051
8071,15,1347708
8101,15,1340482
8131,15,1355013
8161,15,1358695
8191,15,687757
8221,15,1329787
8251,15,1333333
8281,15,1302083
8311,15,1326259
8341,15,1319261
8371,15,1377410
8401,15,1326259
8431,15,1385041
8461,15,1302083
8491,15,1329787
8521,15,1302083
8551,15,1319261
8581,15,1322751
8611,15,1312335
8641,15,1322751
8671,15,1295336
8701,15,1362397
8731,15,1272264
8761,15,1344086
8791,15,1282051
8821,15,1329787
8851,15,813008
8881,15,965250
8911,15,1305483
8941,15,1333333
8971,15,1302083
9001,15,1340482
9031,15,1077586
9061,15,1358695
9091,15,1315789
9121,15,1308900
9151,15,1291989
9181,15,1308900
9211,15,1262626
9241,15,1312335
9271,15,1275510
9301,15,1308900
9331,15,1308900
9361,15,1322751
9391,15,1269035
9421,15,1272264
9451,15,1275510
9481,15,1305483
9511,15,1336898
9541,15,1269035
9571,15,1231527
9601,15,1295336
9631,15,1282051
9661,15,1259445
9691,15,1256281
9721,15,1308900
9751,15,1288659
9781,15,1312335
9811,15,1305483
9841,15,1298701
9871,15,1269035
9901,15,1275510
9931,15,1275510
9961,15,1312335
9991,15,1269035
10021,15,1308900
10051,15,1250000
10081,15,1291989
10111,15,1269035
10141,15,1298701
10171,15,1302083
10201,15,1295336
10231,15,1269035
10261,15,848896
10291,15,1265822
10321,15,1285347
10351,15,1262626
10381,15,1305483
10411,15,1234567
10441,15,1240694
10471,15,1228501
10501,15,1216545
10531,15,1246882
10561,15,1231527
10591,15,1228501
10621,15,1237623
10651,15,1275510
10681,15,1250000
10711,15,1347708
10741,15,917431
10771,15,1246882
10801,15,1246882
10831,15,1256281
10861,15,1272264
10891,15,1253132
10921,15,1184834
10951,15,1259445
10981,15,1234567
11011,15,1219512
11041,15,1250000
11071,15,1282051
11101,15,1213592
11131,15,1219512
11161,15,1259445
11191,15,1237623
11221,15,1237623
11251,15,1275510
11281,15,1144164
11311,15,1222493
11341,15,1225490
11371,15,1240694
11401,15,1253132
11431,15,1246882
11461,15,1216545
11491,15,1256281
11521,15,1269035
11551,15,1308900
11581,15,1237623
11611,15,1259445
11641,15,1234567
11671,15,1269035
11701,15,1288659
11731,15,1216545
11761,15,1265822
11791,15,1228501
11821,15,1246882
11851,15,1199040
11881,15,1243781
11911,15,1216545
11941,15,1210653
11971,15,1160092
12001,15,1237623
12031,15,1246882
12061,15,1250000
12091,15,1201923
12121,15,1272264
12151,15,1231527
12181,15,1237623
12211,15,1282051
12241,15,1240694
12271,15,1216545
12301,15,814332
12331,15,1272264
12361,15,1315789
12391,15,1250000
12421,15,1234567
12451,15,1216545
12481,15,1250000
12511,15,1204819
12541,15,1234567
12571,15,1216545
12601,15,1237623
12631,15,1228501
12661,15,1193317
12691,15,1265822
12721,15,1302083
12751,15,1190476
12781,15,1179245
12811,15,1250000
12841,15,1237623
12871,15,1201923
12901,15,1131221
12931,15,1225490
12961,15,1222493
12991,15,1165501
13021,15,1207729
13051,15,1240694
13081,15,1184834
13111,15,1210653
13141,15,1199040
13171,15,1216545
13201,15,1216545
13231,15,1231527
13261,15,1207729
13291,15,1187648
13321,15,1231527
13351,15,1168224
13381,15,1207729
13411,15,1222493
13441,15,1176470
13471,15,1176470
13501,15,1231527
13531,15,1243781
13561,15,1199040
13591,15,1176470
13621,15,1237623
13651,15,1210653
13681,15,1144164
13711,15,1179245
13741,15,1199040
13771,15,1196172
13801,15,1222493
13831,15,1165501
13861,15,1184834
13891,15,1182033
13921,15,1190476
13951,15,1204819
13981,15,1176470
14011,15,1179245
14041,15,1154734
14071,15,1204819
14101,15,1179245
14131,15,1176470
14161,15,1196172
14191,15,1149425
14221,15,1234567
14251,15,1219512
14281,15,1272264
14311,15,1199040
14341,15,1179245
14371,15,1196172
14401,15,1256281
14431,15,1152073
14461,15,1173708
14491,15,1170960
14521,15,1170960
14551,15,1210653
14581,15,1199040
14611,15,1176470
14641,15,1196172
14671,15,1157407
14701,15,1103752
14731,15,1184834
14761,15,1126126
14791,15,1187648
14821,15,1173708
14851,15,1157407
14881,15,1176470
14911,15,1168224
14941,15,1199040
14971,15,1168224
31,17,348675
61,17,372300
91,17,400000
121,17,444444
151,17,456204
181,17,497017
211,17,521920
241,17,538793
271,17,577367
301,17,588928
331,17,601684
361,17,655307
391,17,656167
421,17,687757
451,17,735294
481,17,780031
511,17,802568
541,17,838926
571,17,823723
601,17,854700
631,17,909090
661,17,919117
691,17,922509
721,17,927643
751,17,907441
781,17,994035
811,17,1024590
841,17,1046025
871,17,1028806
901,17,1043841
931,17,1041666
961,17,1079913
991,17,1091703
1021,17,1101321
1051,17,1126126
1081,17,1050420
1111,17,1116071
1141,17,1154734
1171,17,1173708
1201,17,1154734
1231,17,1199040
1261,17,1182033
1291,17,1225490
1321,17,1210653
1351,17,1228501
1381,17,1201923
1411,17,1285347
1441,17,1157407
1471,17,1282051
1501,17,1035196
1531,17,1269035
1561,17,1250000
1591,17,1291989
1621,17,1298701
1651,17,1240694
1681,17,1272264
1711,17,1302083
1741,17,1288659
1771,17,970873
1801,17,1285347
1831,17,797448
1861,17,1265822
1891,17,1333333
1921,17,1291989
1951,17,1190476
1981,17,1329787
2011,17,1344086
2041,17,1355013
2071,17,1326259
2101,17,1275510
2131,17,1322751
2161,17,1347708
2191,17,1336898
2221,17,1355013
2251,17,1358695
2281,17,1355013
2311,17,1315789
2341,17,1392757
2371,17,1329787
2401,17,1340482
2431,17,1381215
2461,17,1131221
2491,17,1369863
2521,17,1351351
2551,17,1392757
2581,17,1373626
2611,17,1404494
2641,17,1377410
2671,17,1396648
2701,17,1381215
2731,17,1385041
2761,17,1344086
2791,17,1041666
2821,17,1373626
2851,17,1269035
2881,17,1424501
2911,17,1400560
2941,17,1404494
2971,17,1269035
3001,17,1369863
3031,17,1381215
3061,17,1381215
3091,17,1377410
3121,17,1388888
3151,17,1329787
3181,17,1369863
3211,17,1362397
3241,17,1428571
3271,17,1457725
3301,17,1253132
3331,17,1474926
3361,17,1381215
3391,17,1400560
3421,17,1392757
3451,17,1449275
3481,17,492610
3511,17,1351351
3541,17,1432664
3571,17,1392757
3601,17,1440922
3631,17,1358695
3661,17,1479289
3691,17,1428571
3721,17,1432664
3751,17,1436781
3781,17,1497005
3811,17,1381215
3841,17,1213592
3871,17,1408450
3901,17,1400560
3931,17,1420454
3961,17,1396648
3991,17,1400560
4021,17,1453488
4051,17,1420454
4081,17,1492537
4111,17,1445086
4141,17,1369863
4171,17,850340
4201,17,1449275
4231,17,1416430
4261,17,1412429
4291,17,1408450
4321,17,1428571
4351,17,1428571
4381,17,1408450
4411,17,1388888
4441,17,1404494
4471,17,1400560
4501,17,1326259
4531,17,1385041
4561,17,1408450
4591,17,1400560
4621,17,1424501
4651,17,1400560
4681,17,1404494
4711,17,1412429
4741,17,1362397
4771,17,1432664
4801,17,1385041
4831,17,1392757
4861,17,891265
4891,17,1404494
4921,17,1416430
4951,17,1440922
4981,17,1400560
5011,17,1408450
5041,17,1377410
5071,17,1373626
5101,17,1416430
5131,17,1420454
5161,17,1519756
5191,17,850340
5221,17,1424501
5251,17,1381215
5281,17,1366120
5311,17,1388888
5341,17,1362397
5371,17,1358695
5401,17,1362397
5431,17,1396648
5461,17,1396648
5491,17,1388888
5521,17,787401
5551,17,1285347
5581,17,1408450
5611,17,1358695
5641,17,1385041
5671,17,1385041
5701,17,1351351
5731,17,1377410
5761,17,1369863
5791,17,1377410
5821,17,1385041
5851,17,1369863
5881,17,1152073
5911,17,1336898
5941,17,1362397
5971,17,1329787
6001,17,1377410
6031,17,1366120
6061,17,1366120
6091,17,1396648
6121,17,1369863
6151,17,1396648
6181,17,1333333
6211,17,657894
6241,17,1347708
6271,17,1369863
6301,17,1351351
6331,17,1373626
6361,17,789889
6391,17,1336898
6421,17,1344086
6451,17,1400560
6481,17,1373626
6511,17,1028806
6541,17,1173708
6571,17,1333333
6601,17,1344086
6631,17,1329787
6661,17,1319261
6691,17,1373626
6721,17,1373626
6751,17,1319261
6781,17,1377410
6811,17,1322751
6841,17,1351351
6871,17,1388888
6901,17,1262626
6931,17,1366120
6961,17,1282051
6991,17,1336898
7021,17,1369863
7051,17,1369863
7081,17,1347708
7111,17,1336898
7141,17,1319261
7171,17,1362397
7201,17,1340482
7231,17,1243781
7261,17,1326259
7291,17,1329787
7321,17,1326259
7351,17,1298701
7381,17,1385041
7411,17,1298701
7441,17,1319261
7471,17,1336898
7501,17,1358695
7531,17,1355013
7561,17,1319261
7591,17,1298701
7621,17,1302083
7651,17,1344086
7681,17,1322751
7711,17,1369863
7741,17,1336898
7771,17,1326259
7801,17,1319261
7831,17,1305483
7861,17,1308900
7891,17,1351351
7921,17,1126126
7951,17,1344086
7981,17,1291989
8011,17,1351351
8041,17,1333333
8071,17,1319261
8101,17,1312335
8131,17,1344086
8161,17,1326259
8191,17,1326259
8221,17,1362397
8251,17,473036
8281,17,1302083
8311,17,1336898
8341,17,1326259
8371,17,1308900
8401,17,1340482
8431,17,1315789
8461,17,1298701
8491,17,1369863
8521,17,1278772
8551,17,1333333
8581,17,1269035
8611,17,1262626
8641,17,1298701
8671,17,1275510
8701,17,1269035
8731,17,1308900
8761,17,1259445
8791,17,1312335
8821,17,1222493
8851,17,1295336
8881,17,1291989
8911,17,1326259
8941,17,1291989
8971,17,1329787
9001,17,1305483
9031,17,1322751
9061,17,1298701
9091,17,1282051
9121,17,1222493
9151,17,1295336
9181,17,1278772
9211,17,1322751
9241,17,1269035
9271,17,532481
9301,17,1305483
9331,17,1308900
9361,17,1298701
9391,17,1262626
9421,17,1302083
9451,17,1265822
9481,17,1298701
9511,17,1298701
9541,17,1278772
9571,17,1272264
9601,17,1285347
9631,17,961538
9661,17,1269035
9691,17,1302083
9721,17,1282051
9751,17,1275510
9781,17,1246882
9811,17,1275510
9841,17,1298701
9871,17,1262626
9901,17,1265822
9931,17,1288659
9961,17,1269035
9991,17,1291989
10021,17,1275510
10051,17,1253132
10081,17,1269035
10111,17,1269035
10141,17,1207729
10171,17,1291989
10201,17,1256281
10231,17,1265822
10261,17,1222493
10291,17,1278772
10321,17,1133786
10351,17,1288659
10381,17,1243781
10411,17,1262626
10441,17,1253132
10471,17,1305483
10501,17,1234567
10531,17,1262626
10561,17,1199040
10591,17,904159
10621,17,1256281
10651,17,1173708
10681,17,1262626
10711,17,1282051
10741,17,1256281
10771,17,1262626
10801,17,1234567
10831,17,1269035
10861,17,1291989
10891,17,1278772
10921,17,1179245
10951,17,1228501
10981,17,1219512
11011,17,1262626
11041,17,1256281
11071,17,1243781
11101,17,1199040
11131,17,1259445
11161,17,1234567
11191,17,1219512
11221,17,1210653
11251,17,1243781
11281,17,1126126
11311,17,1234567
11341,17,1144164
11371,17,1219512
11401,17,1222493
11431,17,1240694
11461,17,1219512
11491,17,1222493
11521,17,1190476
11551,17,1207729
11581,17,1237623
11611,17,1250000
11641,17,1207729
11671,17,1213592
11701,17,1222493
11731,17,1176470
11761,17,1190476
11791,17,1213592
11821,17,1219512
11851,17,1234567
11881,17,1179245
11911,17,1176470
11941,17,1228501
11971,17,1228501
12001,17,1184834
12031,17,1207729
12061,17,1213592
12091,17,1207729
12121,17,1216545
12151,17,1201923
12181,17,1222493
12211,17,1204819
12241,17,1210653
12271,17,1190476
12301,17,1193317
12331,17,1210653
12361,17,1123595
12391,17,1179245
12421,17,1193317
12451,17,1201923
12481,17,1225490
12511,17,1162790
12541,17,1157407
12571,17,1207729
12601,17,1184834
12631,17,1170960
12661,17,1213592
12691,17,1154734
12721,17,1253132
12751,17,1190476
12781,17,1187648
12811,17,1199040
12841,17,1201923
12871,17,1173708
12901,17,1196172
12931,17,1170960
12961,17,1201923
12991,17,1204819
13021,17,1207729
13051,17,1136363
13081,17,1157407
13111,17,1168224
13141,17,1187648
13171,17,1219512
13201,17,1204819
13231,17,1216545
13261,17,1225490
13291,17,1210653
13321,17,1173708
13351,17,1176470
13381,17,504032
13411,17,1213592
13441,17,1136363
13471,17,1162790
13501,17,1231527
13531,17,1173708
13561,17,1199040
13591,17,1146788
13621,17,1213592
13651,17,1219512
13681,17,1162790
13711,17,1173708
13741,17,1179245
13771,17,1094091
13801,17,1193317
13831,17,1216545
13861,17,1193317
13891,17,1173708
13921,17,1213592
13951,17,1193317
13981,17,1146788
14011,17,1182033
14041,17,1173708
14071,17,1050420
14101,17,1179245
14131,17,1157407
14161,17,1193317
14191,17,1176470
14221,17,1176470
14251,17,1210653
14281,17,1196172
14311,17,1152073
14341,17,1152073
14371,17,1162790
14401,17,1068376
14431,17,1144164
14461,17,1054852
14491,17,1149425
14521,17,1157407
14551,17,1160092
14581,17,1165501
14611,17,1182033
14641,17,1190476
14671,17,1160092
14701,17,1210653
14731,17,1182033
14761,17,1144164
14791,17,1176470
14821,17,1176470
14851,17,1154734
14881,17,1152073
14911,17,1184834
14941,17,1216545
14971,17,1173708
31,19,349406
61,19,373692
91,19,388802
121,19,417710
151,19,445632
181,19,476644
211,19,490677
241,19,520833
271,19,541711
301,19,579374
331,19,600961
361,19,622665
391,19,628930
421,19,669344
451,19,687757
481,19,718390
511,19,750750
541,19,789889
571,19,798722
601,19,859106
631,19,830564
661,19,857632
691,19,883392
721,19,932835
751,19,957854
781,19,965250
811,19,912408
841,19,982318
871,19,950570
901,19,980392
931,19,1039501
961,19,1075268
991,19,1054852
1021,19,1086956
1051,19,1096491
1081,19,1091703
1111,19,1086956
1141,19,1028806
1171,19,1084598
1201,19,1084598
1231,19,1152073
1261,19,1152073
1291,19,1179245
1321,19,1187648
1351,19,1201923
1381,19,1176470
1411,19,1190476
1441,19,1234567
1471,19,1216545
1501,19,1141552
1531,19,1259445
1561,19,1272264
1591,19,1228501
1621,19,1265822
1651,19,1193317
1681,19,1262626
1711,19,1199040
1741,19,1288659
1771,19,1256281
1801,19,1282051
1831,19,1046025
1861,19,1298701
1891,19,1291989
1921,19,1259445
1951,19,1312335
1981,19,1344086
2011,19,1333333
2041,19,1319261
2071,19,1295336
2101,19,1336898
2131,19,1269035
2161,19,1282051
2191,19,1265822
2221,19,1344086
2251,19,1319261
2281,19,1333333
2311,19,1302083
2341,19,1344086
2371,19,1377410
2401,19,1369863
2431,19,1288659
2461,19,1340482
2491,19,1329787
2521,19,547645
2551,19,1302083
2581,19,1377410
2611,19,1366120
2641,19,1319261
2671,19,1381215
2701,19,1373626
2731,19,1355013
2761,19,1362397
2791,19,1381215
2821,19,1355013
2851,19,1305483
2881,19,1128668
2911,19,1315789
2941,19,1369863
2971,19,1388888
3001,19,1440922
3031,19,1432664
3061,19,1312335
3091,19,1373626
3121,19,1362397
3151,19,1412429
3181,19,1369863
3211,19,1250000
3241,19,1388888
3271,19,1400560
3301,19,1377410
3331,19,1358695
3361,19,1373626
3391,19,1302083
3421,19,1373626
3451,19,1369863
3481,19,1312335
3511,19,1381215
3541,19,1336898
3571,19,1231527
3601,19,1351351
3631,19,1408450
3661,19,1369863
3691,19,1408450
3721,19,1358695
3751,19,1388888
3781,19,1408450
3811,19,1381215
3841,19,1392757
3871,19,1358695
3901,19,1385041
3931,19,1355013
3961,19,1377410
3991,19,1377410
4021,19,1312335
4051,19,1373626
4081,19,1351351
4111,19,1388888
4141,19,1377410
4171,19,1381215
4201,19,1288659
4231,19,1362397
4261,19,1193317
4291,19,1377410
4321,19,1381215
4351,19,1396648
4381,19,1420454
4411,19,1231527
4441,19,1420454
4471,19,1336898
4501,19,1373626
4531,19,1412429
4561,19,1351351
4591,19,1396648
4621,19,1369863
4651,19,1381215
4681,19,1336898
4711,19,1369863
4741,19,1362397
4771,19,1340482
4801,19,1369863
4831,19,1373626
4861,19,1362397
4891,19,1369863
4921,19,1381215
4951,19,1308900
4981,19,1358695
5011,19,1340482
5041,19,1392757
5071,19,1392757
5101,19,1369863
5131,19,1381215
5161,19,1412429
5191,19,1358695
5221,19,1362397
5251,19,1388888
5281,19,984251
5311,19,1373626
5341,19,1369863
5371,19,1373626
5401,19,1377410
5431,19,1347708
5461,19,1369863
5491,19,1362397
5521,19,1319261
5551,19,1373626
5581,19,1344086
5611,19,1366120
5641,19,1385041
5671,19,1344086
5701,19,1355013
5731,19,1373626
5761,19,1240694
5791,19,1377410
5821,19,1322751
5851,19,1351351
5881,19,1369863
5911,19,1315789
5941,19,1362397
5971,19,1358695
6001,19,1355013
6031,19,1404494
6061,19,1366120
6091,19,1326259
6121,19,1336898
6151,19,1355013
6181,19,1298701
6211,19,1351351
6241,19,1333333
6271,19,1340482
6301,19,1259445
6331,19,1351351
6361,19,1377410
6391,19,1319261
6421,19,1344086
6451,19,1315789
6481,19,1347708
6511,19,1291989
6541,19,1329787
6571,19,1340482
6601,19,1336898
6631,19,1176470
6661,19,1336898
6691,19,1319261
6721,19,1377410
6751,19,1351351
6781,19,1355013
6811,19,1319261
6841,19,1355013
6871,19,1322751
6901,19,1225490
6931,19,1362397
6961,19,1326259
6991,19,1322751
7021,19,1355013
7051,19,1340482
7081,19,1329787
7111,19,1282051
7141,19,1358695
7171,19,1291989
7201,19,1305483
7231,19,1333333
7261,19,1340482
7291,19,1298701
7321,19,1282051
7351,19,1308900
7381,19,1312335
7411,19,1340482
7441,19,1278772
7471,19,1315789
7501,19,1336898
7531,19,1204819
7561,19,1319261
7591,19,1336898
7621,19,1336898
7651,19,1305483
7681,19,1149425
7711,19,1347708
7741,19,1340482
7771,19,1302083
7801,19,1302083
7831,19,1329787
7861,19,1315789
7891,19,1322751
7921,19,1358695
7951,19,1298701
7981,19,538213
8011,19,934579
8041,19,1355013
8071,19,1269035
8101,19,1305483
8131,19,1340482
8161,19,1347708
8191,19,1329787
8221,19,1295336
8251,19,1308900
8281,19,1308900
8311,19,1305483
8341,19,1298701
8371,19,1315789
8401,19,1253132
8431,19,1322751
8461,19,1240694
8491,19,1262626
8521,19,1302083
8551,19,1322751
8581,19,1259445
8611,19,1259445
8641,19,1265822
8671,19,1302083
8701,19,1302083
8731,19,1157407
8761,19,1329787
8791,19,1253132
8821,19,1291989
8851,19,1278772
8881,19,1269035
8911,19,1278772
8941,19,1262626
8971,19,1329787
9001,19,1237623
9031,19,1298701
9061,19,1262626
9091,19,1165501
9121,19,1259445
9151,19,1302083
9181,19,1275510
9211,19,1291989
9241,19,1272264
9271,19,1262626
9301,19,1207729
9331,19,1358695
9361,19,1272264
9391,19,1272264
9421,19,1315789
9451,19,1291989
